status,listone_name,docs_name,real_team,bsd_id,bsd_name,candidate_count,top_candidates,reason
automatic,Sessegnon,Sessegnon,Fulham,827,Ryan Sessegnon,27,Ryan Sessegnon [827] score=94,
automatic,Smith Rowe,Smith Rowe,Fulham,831,Emile Smith Rowe,27,Emile Smith Rowe [831] score=92,
automatic,Tete,Tete,Fulham,824,Kenny Tete,27,Kenny Tete [824] score=94,
automatic,Aaronson,Aaronson,Leeds United,380,Brenden Aaronson,28,Brenden Aaronson [380] score=94,
automatic,Ampadu,Ampadu,Leeds United,368,Ethan Ampadu,28,Ethan Ampadu [368] score=94,
automatic,Bijol,Bijol,Leeds United,364,Jaka Bijol,28,Jaka Bijol [364] score=94,
automatic,Bogle,Bogle,Leeds United,366,Jayden Bogle,28,Jayden Bogle [366] score=94,
automatic,Bornauw,Bornauw,Leeds United,377,Sebastiaan Bornauw,28,Sebastiaan Bornauw [377] score=94,
automatic,Buonanotte,Buonanotte,Leeds United,3660,Facundo Buonanotte,28,Facundo Buonanotte [3660] score=94,
automatic,Byram,Byram,Leeds United,2368,Sam Byram,28,Sam Byram [2368] score=94,
automatic,Calvert-Lewin,Calvert-Lewin,Leeds United,371,Dominic Calvert-Lewin,28,Dominic Calvert-Lewin [371] score=92,
no-name-match,Darlow,Perri - Darlow,Leeds United,,,28,,Nessun nome BSD compatibile nella rosa del club
automatic,Gnonto,Gnonto,Leeds United,381,Wilfried Gnonto,28,Wilfried Gnonto [381] score=94,
automatic,Gruev,Gruev,Leeds United,373,Ilia Gruev,28,Ilia Gruev [373] score=94,
automatic,Gudmundsson,Gudmundsson,Leeds United,370,Gabriel Gudmundsson,28,Gabriel Gudmundsson [370] score=94,
ambiguous,James,James,Leeds United,,,28,James Justin [376] score=94 | Daniel James [2366] score=94,Candidati presenti ma nessun abbinamento automatico sicuro
automatic,Justin,Justin,Leeds United,376,James Justin,28,James Justin [376] score=94,
automatic,Longstaff,Longstaff,Leeds United,3859,Sean Longstaff,28,Sean Longstaff [3859] score=94,
automatic,Nmecha,Nmecha,Leeds United,372,Lukas Nmecha,28,Lukas Nmecha [372] score=94,
automatic,Okafor,Okafor,Leeds United,374,Noah Okafor,28,Noah Okafor [374] score=94,
automatic,Perri,Perri - Darlow,Leeds United,362,Lucas Perri,28,Lucas Perri [362] score=94,
automatic,Piroe,Piroe,Leeds United,375,Joël Piroe,28,Joël Piroe [375] score=94,
automatic,Rodon,Rodon,Leeds United,363,Joe Rodon,28,Joe Rodon [363] score=94,
automatic,Stach,Stach,Leeds United,369,Anton Stach,28,Anton Stach [369] score=94,
automatic,Struijk,Struijk,Leeds United,365,Pascal Struijk,28,Pascal Struijk [365] score=94,
automatic,Tanaka,Tanaka,Leeds United,367,Ao Tanaka,28,Ao Tanaka [367] score=94,
automatic,Alisson,Alisson - Mamardashvili,Liverpool,322,Alisson,41,Alisson [322] score=102 | Giorgi Mamardashvili [338] score=90,
automatic,Bajcetic,Bajcetic,Liverpool,26207,Stefan Bajčetić,41,Stefan Bajčetić [26207] score=94,
automatic,Bradley,Bradley,Liverpool,4002,Conor Bradley,41,Conor Bradley [4002] score=94,
automatic,Chiesa,Chiesa,Liverpool,337,Federico Chiesa,41,Federico Chiesa [337] score=94,
automatic,Curtis Jones,Curtis Jones,Liverpool,334,Curtis Jones,41,Curtis Jones [334] score=102,
automatic,Ekitike,Ekitike,Liverpool,335,Hugo Ekitiké,41,Hugo Ekitiké [335] score=94,
automatic,Endo,Endo,Liverpool,339,Wataru Endo,41,Wataru Endo [339] score=94,
automatic,Frimpong,Frimpong,Liverpool,4429,Jeremie Frimpong,41,Jeremie Frimpong [4429] score=94,
automatic,Gakpo,Gakpo,Liverpool,331,Cody Gakpo,41,Cody Gakpo [331] score=94,
automatic,Gravenberch,Gravenberch,Liverpool,327,Ryan Gravenberch,41,Ryan Gravenberch [327] score=94,
automatic,Isak,Isak,Liverpool,332,Alexander Isak,41,Alexander Isak [332] score=94,
automatic,Joe Gomez,Joe Gomez,Liverpool,323,Joe Gomez,41,Joe Gomez [323] score=102,
automatic,Kerkez,Kerkez,Liverpool,336,Miloš Kerkez,41,Miloš Kerkez [336] score=94,
automatic,Konaté,Konaté,Liverpool,324,Ibrahima Konaté,41,Ibrahima Konaté [324] score=94,
automatic,Leoni,Leoni,Liverpool,4710,Giovanni Leoni,41,Giovanni Leoni [4710] score=94,
automatic,MacAllister,MacAllister,Liverpool,328,Alexis Mac Allister,41,Alexis Mac Allister [328] score=91,
ambiguous,Mamardashvili,Alisson - Mamardashvili,Liverpool,,,41,Alisson [322] score=94 | Giorgi Mamardashvili [338] score=94,Candidati presenti ma nessun abbinamento automatico sicuro
automatic,Ngumoha,Ngumoha,Liverpool,341,Rio Ngumoha,41,Rio Ngumoha [341] score=94,
automatic,Robertson,Robertson,Liverpool,326,Andy Robertson,41,Andy Robertson [326] score=94,
automatic,Salah,Salah,Liverpool,333,Mohamed Salah,41,Mohamed Salah [333] score=94,
automatic,Szoboszlai,Szoboszlai,Liverpool,329,Dominik Szoboszlai,41,Dominik Szoboszlai [329] score=94,
automatic,van Dijk,van Dijk,Liverpool,325,Virgil van Dijk,41,Virgil van Dijk [325] score=98,
automatic,Wirtz,Wirtz,Liverpool,330,Florian Wirtz,41,Florian Wirtz [330] score=94,
automatic,Ait-Nouri,Ait-Nouri,Manchester City,861,Rayan Aït-Nouri,31,Rayan Aït-Nouri [861] score=92,
no-name-match,Akè,Akè,Manchester City,,,31,,Nessun nome BSD compatibile nella rosa del club
automatic,Alleyne,Alleyne,Manchester City,6030,Max Alleyne,31,Max Alleyne [6030] score=94,
no-name-match,Bernardo Silva,Bernardo Silva,Manchester City,,,31,,Nessun nome BSD compatibile nella rosa del club
automatic,Cherki,Cherki,Manchester City,856,Rayan Cherki,31,Rayan Cherki [856] score=94,
automatic,Dias,Dias,Manchester City,845,Rúben Dias,31,Rúben Dias [845] score=94,
automatic,Doku,Doku,Manchester City,853,Jérémy Doku,31,Jérémy Doku [853] score=94,
automatic,Donnarumma,Donnarumma - Trafford,Manchester City,843,Gianluigi Donnarumma,31,Gianluigi Donnarumma [843] score=94 | James Trafford [858] score=90,
automatic,Foden,Foden,Manchester City,851,Phil Foden,31,Phil Foden [851] score=94,
automatic,Guéhi,Guéhi,Manchester City,425,Marc Guéhi,31,Marc Guéhi [425] score=94,
automatic,Gvardiol,Gvardiol,Manchester City,846,Joško Gvardiol,31,Joško Gvardiol [846] score=94,
automatic,Haaland,Haaland,Manchester City,852,Erling Haaland,31,Erling Haaland [852] score=94,
automatic,Khusanov,Khusanov,Manchester City,860,Abdukodir Khusanov,31,Abdukodir Khusanov [860] score=94,
automatic,Kovacic,Kovacic,Manchester City,4350,Mateo Kovačić,31,Mateo Kovačić [4350] score=94,
automatic,Marmoush,Marmoush,Manchester City,862,Omar Marmoush,31,Omar Marmoush [862] score=94,
automatic,Matheus Nunes,Matheus Nunes,Manchester City,844,Matheus Nunes,31,Matheus Nunes [844] score=102,
automatic,Nico Gonzalez,Nico Gonzalez,Manchester City,849,Nico González,31,Nico González [849] score=102,
automatic,O’Reilly,O’Reilly,Manchester City,847,Nico O'Reilly,31,Nico O'Reilly [847] score=94,
automatic,Reijnders,Reijnders,Manchester City,850,Tijjani Reijnders,31,Tijjani Reijnders [850] score=94,
automatic,Rico Lewis,Rico Lewis,Manchester City,859,Rico Lewis,31,Rico Lewis [859] score=102,
automatic,Rodri,Rodri,Manchester City,4267,Rodri,31,Rodri [4267] score=102,
automatic,Savinho,Savinho,Manchester City,855,Savinho,31,Savinho [855] score=102,
automatic,Semenyo,Semenyo,Manchester City,792,Antoine Semenyo,31,Antoine Semenyo [792] score=94,
automatic,Stones,Stones,Manchester City,854,John Stones,31,John Stones [854] score=94,
automatic,Trafford,Donnarumma - Trafford,Manchester City,858,James Trafford,31,James Trafford [858] score=94,
automatic,Bayindir,Lammens - Bayindir,Manchester United,1803,Altay Bayındır,32,Altay Bayındır [1803] score=94,
automatic,Bruno Fernandes,Bruno Fernandes,Manchester United,1794,Bruno Fernandes,32,Bruno Fernandes [1794] score=102,
automatic,Casemiro,Casemiro,Manchester United,1793,Casemiro,32,Casemiro [1793] score=102,
automatic,Cunha,Cunha,Manchester United,4119,Matheus Cunha,32,Matheus Cunha [4119] score=94,
automatic,Dalot,Dalot,Manchester United,1795,Diogo Dalot,32,Diogo Dalot [1795] score=94,
automatic,De Ligt,De Ligt,Manchester United,1790,Matthijs de Ligt,32,Matthijs de Ligt [1790] score=92,
automatic,Diallo,Diallo,Manchester United,1792,Amad Diallo,32,Amad Diallo [1792] score=94,
automatic,Diego Leon,Diego Leon,Manchester United,4551,Diego León,32,Diego León [4551] score=102,
automatic,Dorgu,Dorgu,Manchester United,1801,Patrick Dorgu,32,Patrick Dorgu [1801] score=94,
automatic,Fredricson,Fredricson,Manchester United,4649,Tyler Fredricson,32,Tyler Fredricson [4649] score=94,
automatic,Heaven,Heaven,Manchester United,1804,Ayden Heaven,32,Ayden Heaven [1804] score=94 | Tom Heaton [4648] score=88,
automatic,Lammens,Lammens - Bayindir,Manchester United,1788,Senne Lammens,32,Senne Lammens [1788] score=94 | Altay Bayındır [1803] score=90,
automatic,Lisandro Martinez,Lisandro Martinez,Manchester United,1800,Lisandro Martínez,32,Lisandro Martínez [1800] score=102 | Chido Obi-Martin [8402] score=88,
automatic,Maguire,Maguire,Manchester United,4118,Harry Maguire,32,Harry Maguire [4118] score=94,
automatic,Mainoo,Mainoo,Manchester United,1802,Kobbie Mainoo,32,Kobbie Mainoo [1802] score=94,
automatic,Mazraoui,Mazraoui,Manchester United,1799,Noussair Mazraoui,32,Noussair Mazraoui [1799] score=94,
automatic,Mbeumo,Mbeumo,Manchester United,1796,Bryan Mbeumo,32,Bryan Mbeumo [1796] score=94,
automatic,Mount,Mount,Manchester United,1797,Mason Mount,32,Mason Mount [1797] score=94,
automatic,Obi-Martin,Obi-Martin,Manchester United,8402,Chido Obi-Martin,32,Chido Obi-Martin [8402] score=92 | Lisandro Martínez [1800] score=88,
automatic,Sesko,Sesko,Manchester United,4120,Benjamin Šeško,32,Benjamin Šeško [4120] score=94,
automatic,Shaw,Shaw,Manchester United,1791,Luke Shaw,32,Luke Shaw [1791] score=94,
automatic,Ugarte,Ugarte,Manchester United,1806,Manuel Ugarte,32,Manuel Ugarte [1806] score=94,
automatic,Yoro,Yoro,Manchester United,1789,Leny Yoro,32,Leny Yoro [1789] score=94,
automatic,Zirkzee,Zirkzee,Manchester United,1798,Joshua Zirkzee,32,Joshua Zirkzee [1798] score=94,
automatic,Barnes,Barnes,Newcastle,708,Harvey Barnes,38,Harvey Barnes [708] score=94,
automatic,Botman,Botman,Newcastle,3696,Sven Botman,38,Sven Botman [3696] score=94,
automatic,Bruno Guimaraes,Bruno Guimaraes,Newcastle,709,Bruno Guimarães,38,Bruno Guimarães [709] score=102,
automatic,Burn,Burn,Newcastle,701,Dan Burn,38,Dan Burn [701] score=94,
automatic,Elanga,Elanga,Newcastle,710,Anthony Elanga,38,Anthony Elanga [710] score=94,
automatic,Gordon,Gordon,Newcastle,711,Anthony Gordon,38,Anthony Gordon [711] score=94,
automatic,Jacob Ramsey,Jacob Ramsey,Newcastle,716,Jacob Ramsey,38,Jacob Ramsey [716] score=102,
automatic,Joelinton,Joelinton,Newcastle,705,Joelinton,38,Joelinton [705] score=102,
automatic,Krafth,Krafth,Newcastle,4025,Emil Krafth,38,Emil Krafth [4025] score=94,
automatic,Lewis Hall,Lewis Hall,Newcastle,702,Lewis Hall,38,Lewis Hall [702] score=102,
automatic,Livramento,Livramento,Newcastle,699,Tino Livramento,38,Tino Livramento [699] score=94,
automatic,Miley,Miley,Newcastle,703,Lewis Miley,38,Lewis Miley [703] score=94,
ambiguous,Murphy,Murphy,Newcastle,,,38,Jacob Murphy [706] score=94 | Alex Murphy [714] score=94,Candidati presenti ma nessun abbinamento automatico sicuro
automatic,Osula,Osula,Newcastle,4279,William Osula,38,William Osula [4279] score=94,
automatic,Pope,Pope - Ramsdale,Newcastle,3694,Nick Pope,38,Nick Pope [3694] score=94,
no-name-match,Ramsdale,Pope - Ramsdale,Newcastle,,,38,,Nessun nome BSD compatibile nella rosa del club
automatic,Schar,Schar,Newcastle,712,Fabian Schär,38,Fabian Schär [712] score=94 | Leo Shahar [5660] score=88,
automatic,Thiaw,Thiaw,Newcastle,700,Malick Thiaw,38,Malick Thiaw [700] score=94,
automatic,Tonali,Tonali,Newcastle,704,Sandro Tonali,38,Sandro Tonali [704] score=94,
automatic,Trippier,Trippier,Newcastle,4023,Kieran Trippier,38,Kieran Trippier [4023] score=94,
automatic,Willock,Willock,Newcastle,715,Joe Willock,38,Joe Willock [715] score=94,
automatic,Wissa,Wissa,Newcastle,5140,Yoane Wissa,38,Yoane Wissa [5140] score=94,
automatic,Woltemade,Woltemade,Newcastle,707,Nick Woltemade,38,Nick Woltemade [707] score=94,
automatic,Awoniyi,Awoniyi,Nottingham Forest,4026,Taiwo Awoniyi,36,Taiwo Awoniyi [4026] score=94,
automatic,Bakwa,Bakwa,Nottingham Forest,4522,Dilane Bakwa,36,Dilane Bakwa [4522] score=94,
automatic,Dominguez,Dominguez,Nottingham Forest,555,Nicolás Domínguez,36,Nicolás Domínguez [555] score=94,
automatic,Elliot Anderson,Elliot Anderson,Nottingham Forest,548,Elliot Anderson,36,Elliot Anderson [548] score=102,
automatic,Gibbs-White,Gibbs-White,Nottingham Forest,550,Morgan Gibbs-White,36,Morgan Gibbs-White [550] score=92,
automatic,Hudson-Odoi,Hudson-Odoi,Nottingham Forest,553,Callum Hudson Odoi,36,Callum Hudson Odoi [553] score=92,
automatic,Hutchinson,Hutchinson,Nottingham Forest,549,Omari Hutchinson,36,Omari Hutchinson [549] score=94,
automatic,Igor Jesus,Igor Jesus,Nottingham Forest,552,Igor Jesus,36,Igor Jesus [552] score=102,
no-name-match,Incineroar,Incineroar,Nottingham Forest,,,36,,Nessun nome BSD compatibile nella rosa del club
automatic,Jair Cunha,Jair Cunha,Nottingham Forest,557,Jair,36,Jair [557] score=94,
automatic,Lucca,Lucca,Nottingham Forest,1095,Lorenzo Lucca,36,Lorenzo Lucca [1095] score=94 | Luca Netz [2871] score=90,
automatic,McAtee,McAtee,Nottingham Forest,560,James McAtee,36,James McAtee [560] score=94,
automatic,Milenkovic,Milenkovic,Nottingham Forest,544,Nikola Milenković,36,Nikola Milenković [544] score=94,
automatic,Morato,Morato,Nottingham Forest,545,Morato,36,Morato [545] score=102,
automatic,Murillo,Murillo,Nottingham Forest,2913,Murillo,36,Murillo [2913] score=102,
automatic,Ndoye,Ndoye,Nottingham Forest,551,Dan Ndoye,36,Dan Ndoye [551] score=94,
automatic,Neco Williams,Neco Williams,Nottingham Forest,546,Neco Williams,36,Neco Williams [546] score=102,
automatic,Ola Aina,Ola Aina,Nottingham Forest,4788,Ola Aina,36,Ola Aina [4788] score=102,
automatic,Ortega,Sels - Ortega,Nottingham Forest,4966,Stefan Ortega,36,Stefan Ortega [4966] score=100,
automatic,Sangare,Sangare,Nottingham Forest,547,Ibrahim Sangaré,36,Ibrahim Sangaré [547] score=94,
automatic,Savona,Savona,Nottingham Forest,543,Nicolò Savona,36,Nicolò Savona [543] score=94,
automatic,Sels,Sels - Ortega,Nottingham Forest,4966,Stefan Ortega,36,Stefan Ortega [4966] score=100 | Matz Sels [542] score=94,
automatic,Wood,Wood,Nottingham Forest,4472,Chris Wood,36,Chris Wood [4472] score=94,
automatic,Yates,Yates,Nottingham Forest,554,Ryan Yates,36,Ryan Yates [554] score=94,
automatic,Alderete,Alderete,Sunderland,345,Omar Alderete,30,Omar Alderete [345] score=94,
no-name-match,Alese,Alese,Sunderland,,,30,,Nessun nome BSD compatibile nella rosa del club
automatic,Angulo,Angulo,Sunderland,7347,Nilson Angulo,30,Nilson Angulo [7347] score=94,
automatic,B. Traoré,B. Traoré,Sunderland,360,Bertrand Traoré,30,Bertrand Traoré [360] score=102,
automatic,Ballard,Ballard,Sunderland,344,Daniel Ballard,30,Daniel Ballard [344] score=94,
automatic,Brobbey,Brobbey,Sunderland,352,Brian Brobbey,30,Brian Brobbey [352] score=94,
automatic,Cirkin,Cirkin,Sunderland,5643,Dennis Cirkin,30,Dennis Cirkin [5643] score=94,
automatic,Diarra,Diarra,Sunderland,4743,Habib Diarra,30,Habib Diarra [4743] score=94,
automatic,Ellborg,Roefs - Ellborg,Sunderland,2918,Melker Ellborg,30,Melker Ellborg [2918] score=94,
no-name-match,Geertruida,Geertruida,Sunderland,,,30,,Nessun nome BSD compatibile nella rosa del club
no-name-match,Hjelde,Hjelde,Sunderland,,,30,,Nessun nome BSD compatibile nella rosa del club
automatic,Hume,Hume,Sunderland,347,Trai Hume,30,Trai Hume [347] score=94,
automatic,Isidor,Isidor,Sunderland,353,Wilson Isidor,30,Wilson Isidor [353] score=94,
automatic,Le Fee,Le Fee,Sunderland,351,Enzo Le Fée,30,Enzo Le Fée [351] score=92,
automatic,Mayenda,Mayenda,Sunderland,361,Eliezer Mayenda,30,Eliezer Mayenda [361] score=94,
automatic,Mukiele,Mukiele,Sunderland,343,Nordi Mukiele,30,Nordi Mukiele [343] score=94,
automatic,Mundle,Mundle,Sunderland,359,Romaine Mundle,30,Romaine Mundle [359] score=94,
automatic,O’Nien,O’Nien,Sunderland,355,Luke O'Nien,30,Luke O'Nien [355] score=94,
automatic,Reinildo,Reinildo,Sunderland,346,Reinildo Mandava,30,Reinildo Mandava [346] score=94,
automatic,Rigg,Rigg,Sunderland,2369,Chris Rigg,30,Chris Rigg [2369] score=94,
automatic,Roefs,Roefs - Ellborg,Sunderland,342,Robin Roefs,30,Robin Roefs [342] score=94 | Melker Ellborg [2918] score=90,
automatic,Sadiki,Sadiki,Sunderland,349,Noah Sadiki,30,Noah Sadiki [349] score=94,
automatic,Talbi,Talbi,Sunderland,350,Chemsdine Talbi,30,Chemsdine Talbi [350] score=94,
automatic,Xhaka,Xhaka,Sunderland,348,Granit Xhaka,30,Granit Xhaka [348] score=94,
automatic,Ben Davies,Ben Davies,Tottenham,1962,Ben Davies,41,Ben Davies [1962] score=102,
automatic,Bentancur,Bentancur,Tottenham,723,Rodrigo Bentancur,41,Rodrigo Bentancur [723] score=94,
automatic,Bergvall,Bergvall,Tottenham,726,Lucas Bergvall,41,Lucas Bergvall [726] score=94,
automatic,Bissouma,Bissouma,Tottenham,8590,Yves Bissouma,41,Yves Bissouma [8590] score=94,
automatic,Danso,Danso,Tottenham,721,Kevin Danso,41,Kevin Danso [721] score=94,
automatic,Dragusin,Dragusin,Tottenham,5635,Radu Drăguşin,41,Radu Drăguşin [5635] score=94,
automatic,Gallagher,Gallagher,Tottenham,772,Conor Gallagher,41,Conor Gallagher [772] score=94,
automatic,Gray,Gray,Tottenham,732,Archie Gray,41,Archie Gray [732] score=94,
automatic,Kinsky,Vicario - Kinsky,Tottenham,734,Antonín Kinský,41,Antonín Kinský [734] score=94,
automatic,Kolo Muani,Kolo Muani,Tottenham,728,Randal Kolo Muani,41,Randal Kolo Muani [728] score=92,
no-name-match,Kota Takai,Kota Takai,Tottenham,,,41,,Nessun nome BSD compatibile nella rosa del club
automatic,Kudus,Kudus,Tottenham,725,Mohammed Kudus,41,Mohammed Kudus [725] score=94,
automatic,Kulusevski,Kulusevski,Tottenham,24019,Dejan Kulusevski,41,Dejan Kulusevski [24019] score=94,
automatic,Maddison,Maddison,Tottenham,30733,James Maddison,41,James Maddison [30733] score=94,
automatic,Odobert,Odobert,Tottenham,733,Wilson Odobert,41,Wilson Odobert [733] score=94,
automatic,Palhinha,Palhinha,Tottenham,737,João Palhinha,41,João Palhinha [737] score=94,
automatic,Pedro Porro,Pedro Porro,Tottenham,719,Pedro Porro,41,Pedro Porro [719] score=102,
automatic,Richarlison,Richarlison,Tottenham,730,Richarlison,41,Richarlison [730] score=102,
automatic,Romero,Romero,Tottenham,720,Cristian Romero,41,Cristian Romero [720] score=94,
automatic,Sarr,Sarr,Tottenham,724,Pape Matar Sarr,41,Pape Matar Sarr [724] score=94,
automatic,Solanke,Solanke,Tottenham,4923,Dominic Solanke,41,Dominic Solanke [4923] score=94,
automatic,Spence,Spence,Tottenham,735,Djed Spence,41,Djed Spence [735] score=94,
automatic,Tel,Tel,Tottenham,731,Mathys Tel,41,Mathys Tel [731] score=94,
automatic,Udogie,Udogie,Tottenham,722,Destiny Udogie,41,Destiny Udogie [722] score=94,
automatic,van de Ven,van de Ven,Tottenham,736,Micky van de Ven,41,Micky van de Ven [736] score=92,
automatic,Vicario,Vicario - Kinsky,Tottenham,718,Guglielmo Vicario,41,Guglielmo Vicario [718] score=94 | Antonín Kinský [734] score=90,
automatic,Xavi Simons,Xavi Simons,Tottenham,729,Xavi Simons,41,Xavi Simons [729] score=102,
automatic,Adama Traorè,Adama Traorè,West Ham,1963,Adama Traoré,29,Adama Traoré [1963] score=102,
automatic,Areola,Hermansen - Areola,West Ham,1634,Alphonse Aréola,29,Alphonse Aréola [1634] score=94,
automatic,Bowen,Bowen,West Ham,1641,Jarrod Bowen,29,Jarrod Bowen [1641] score=94,
automatic,Callum Wilson,Callum Wilson,West Ham,1644,Callum Wilson,29,Callum Wilson [1644] score=102,
automatic,Castellanos,Castellanos,West Ham,2018,Valentín Castellanos,29,Valentín Castellanos [2018] score=94,
automatic,Diouf,Diouf,West Ham,1638,El Hadji Malick Diouf,29,El Hadji Malick Diouf [1638] score=94,
automatic,Disasi,Disasi,West Ham,8981,Axel Disasi,29,Axel Disasi [8981] score=94,
automatic,Hermansen,Hermansen - Areola,West Ham,1648,Mads Hermansen,29,Mads Hermansen [1648] score=94 | Alphonse Aréola [1634] score=90,
automatic,Kilman,Kilman,West Ham,1650,Max Kilman,29,Max Kilman [1650] score=94,
automatic,Magassa,Magassa,West Ham,1639,Soungoutou Magassa,29,Soungoutou Magassa [1639] score=94,
automatic,Mateus Fernandes,Mateus Fernandes,West Ham,1643,Mateus Fernandes,29,Mateus Fernandes [1643] score=102,
automatic,Mavropanos,Mavropanos,West Ham,1636,Konstantinos Mavropanos,29,Konstantinos Mavropanos [1636] score=94,
automatic,Pablo,Pablo,West Ham,4012,Pablo Felipe,29,Pablo Felipe [4012] score=94,
automatic,Scarles,Scarles,West Ham,4384,Oliver Scarles,29,Oliver Scarles [4384] score=94,
automatic,Soucek,Soucek,West Ham,1647,Tomáš Souček,29,Tomáš Souček [1647] score=94,
automatic,Summerville,Summerville,West Ham,4092,Crysencio Summerville,29,Crysencio Summerville [4092] score=94,
automatic,Todibo,Todibo,West Ham,1637,Jean-Clair Todibo,29,Jean-Clair Todibo [1637] score=94,
automatic,Walker-Peters,Walker-Peters,West Ham,1649,Kyle Walker-Peters,29,Kyle Walker-Peters [1649] score=92,
automatic,Wan-Bissaka,Wan-Bissaka,West Ham,1635,Aaron Wan-Bissaka,29,Aaron Wan-Bissaka [1635] score=92,
automatic,Andre,Andre,Wolverhampton,527,André,36,André [527] score=102,
automatic,Angel Gomes,Angel Gomes,Wolverhampton,1930,Angel Gomes,36,Angel Gomes [1930] score=102 | Toti Gomes [525] score=90 | João Gomes [528] score=90 | Rodrigo Gomes [4351] score=90,
automatic,Armstrong,Armstrong,Wolverhampton,6410,Adam Armstrong,36,Adam Armstrong [6410] score=94,
automatic,Arokodare,Arokodare,Wolverhampton,535,Tolu Arokodare,36,Tolu Arokodare [535] score=94,
automatic,Bellegarde,Bellegarde,Wolverhampton,532,Jean-Ricner Bellegarde,36,Jean-Ricner Bellegarde [532] score=94,
automatic,Doherty,Doherty,Wolverhampton,539,Matt Doherty,36,Matt Doherty [539] score=94,
automatic,Hugo Bueno,Hugo Bueno,Wolverhampton,1631,Hugo Bueno,36,Hugo Bueno [1631] score=102 | Santiago Bueno [540] score=90,
automatic,Hwang,Hwang,Wolverhampton,533,Hwang Hee-chan,36,Hwang Hee-chan [533] score=94,
no-name-match,Jhon Arias,Jhon Arias,Wolverhampton,,,36,,Nessun nome BSD compatibile nella rosa del club
automatic,Joao Gomes,Joao Gomes,Wolverhampton,528,João Gomes,36,João Gomes [528] score=102 | Toti Gomes [525] score=90 | Angel Gomes [1930] score=90 | Rodrigo Gomes [4351] score=90,
ambiguous,Johnstone,Sà - Johnstone,Wolverhampton,,,36,Sam Johnstone [522] score=100 | José Sá [538] score=100,Candidati presenti ma nessun abbinamento automatico sicuro
automatic,Krejci,Krejci,Wolverhampton,3904,Ladislav Krejčí,36,Ladislav Krejčí [3904] score=94,
automatic,Mateus Mane,Mateus Mane,Wolverhampton,536,Mateus Mané,36,Mateus Mané [536] score=102,
automatic,Moller Wolfe,Moller Wolfe,Wolverhampton,529,David Møller Wolfe,36,David Møller Wolfe [529] score=92,
automatic,Pedro Lima,Pedro Lima,Wolverhampton,4702,Pedro Lima,36,Pedro Lima [4702] score=102,
automatic,Rodri Gomes,Rodri Gomes,Wolverhampton,4351,Rodrigo Gomes,36,Rodrigo Gomes [4351] score=100 | Toti Gomes [525] score=90 | João Gomes [528] score=90 | Angel Gomes [1930] score=90,
ambiguous,Sà,Sà - Johnstone,Wolverhampton,,,36,Sam Johnstone [522] score=100 | José Sá [538] score=100,Candidati presenti ma nessun abbinamento automatico sicuro
automatic,Santiago Bueno,Santiago Bueno,Wolverhampton,540,Santiago Bueno,36,Santiago Bueno [540] score=102 | Hugo Bueno [1631] score=90,
automatic,Tchatchoua,Tchatchoua,Wolverhampton,526,Jackson Tchatchoua,36,Jackson Tchatchoua [526] score=94,
automatic,Toti,Toti,Wolverhampton,525,Toti Gomes,36,Toti Gomes [525] score=94,
automatic,Yerson Mosquera,Yerson Mosquera,Wolverhampton,523,Yerson Mosquera,36,Yerson Mosquera [523] score=102,
